librenderscript-toolkit.so	swprintf
librenderscript-toolkit.so	syscall
librenderscript-toolkit.so	sysconf
librenderscript-toolkit.so	syslog
librenderscript-toolkit.so	vasprintf
librenderscript-toolkit.so	vfprintf
librenderscript-toolkit.so	wcslen
librenderscript-toolkit.so	wcstod
librenderscript-toolkit.so	wcstof
librenderscript-toolkit.so	wcstol
librenderscript-toolkit.so	wcstold
librenderscript-toolkit.so	wcstoll
librenderscript-toolkit.so	wcstoul
librenderscript-toolkit.so	wcstoull
librenderscript-toolkit.so	wmemchr
librenderscript-toolkit.so	wmemcmp
libroblox.so	AAsset_close
libroblox.so	AAsset_getBuffer
libroblox.so	AAsset_getLength
libroblox.so	AAssetManager_fromJava
libroblox.so	AAssetManager_open
libroblox.so	AAsset_openFileDescriptor
libroblox.so	abort
libroblox.so	accept
libroblox.so	accept4
libroblox.so	access
libroblox.so	AConfiguration_delete
libroblox.so	AConfiguration_fromAssetManager
libroblox.so	AConfiguration_getCountry
libroblox.so	AConfiguration_getLanguage
libroblox.so	AConfiguration_getNavHidden
libroblox.so	AConfiguration_getScreenHeightDp
libroblox.so	AConfiguration_getScreenSize
libroblox.so	AConfiguration_getScreenWidthDp
libroblox.so	AConfiguration_new
libroblox.so	acos
libroblox.so	acosf
libroblox.so	ALooper_acquire
libroblox.so	ALooper_addFd
libroblox.so	ALooper_forThread
libroblox.so	ALooper_pollOnce
libroblox.so	ALooper_prepare
libroblox.so	ALooper_release
libroblox.so	ALooper_removeFd
libroblox.so	AMediaCodec_configure
libroblox.so	AMediaCodec_createDecoderByType
libroblox.so	AMediaCodec_createEncoderByType
libroblox.so	AMediaCodec_delete
libroblox.so	AMediaCodec_dequeueInputBuffer
libroblox.so	AMediaCodec_dequeueOutputBuffer
libroblox.so	AMediaCodec_flush
libroblox.so	AMediaCodec_getInputBuffer
libroblox.so	AMediaCodec_getOutputBuffer
libroblox.so	AMediaCodec_getOutputFormat
libroblox.so	AMediaCodec_queueInputBuffer
libroblox.so	AMediaCodec_releaseOutputBuffer
libroblox.so	AMediaCodec_start
libroblox.so	AMediaCodec_stop
libroblox.so	AMediaFormat_delete
libroblox.so	AMediaFormat_getBuffer
libroblox.so	AMediaFormat_getInt32
libroblox.so	AMEDIAFORMAT_KEY_BIT_RATE
libroblox.so	AMEDIAFORMAT_KEY_CHANNEL_COUNT
libroblox.so	AMEDIAFORMAT_KEY_COLOR_FORMAT
libroblox.so	AMEDIAFORMAT_KEY_FRAME_RATE
libroblox.so	AMEDIAFORMAT_KEY_HEIGHT
libroblox.so	AMEDIAFORMAT_KEY_I_FRAME_INTERVAL
libroblox.so	AMEDIAFORMAT_KEY_MIME
libroblox.so	AMEDIAFORMAT_KEY_SAMPLE_RATE
libroblox.so	AMEDIAFORMAT_KEY_STRIDE
libroblox.so	AMEDIAFORMAT_KEY_WIDTH
libroblox.so	AMediaFormat_new
libroblox.so	AMediaFormat_setBuffer
libroblox.so	AMediaFormat_setFloat
libroblox.so	AMediaFormat_setInt32
libroblox.so	AMediaFormat_setString
libroblox.so	AMediaFormat_toString
libroblox.so	ANativeWindow_acquire
libroblox.so	ANativeWindow_fromSurface
libroblox.so	ANativeWindow_getHeight
libroblox.so	ANativeWindow_getWidth
libroblox.so	ANativeWindow_release
libroblox.so	__android_log_assert
libroblox.so	__android_log_buf_write
libroblox.so	__android_log_print
libroblox.so	__android_log_write
libroblox.so	android_set_abort_message
libroblox.so	arc4random_buf
libroblox.so	asin
libroblox.so	asinf
libroblox.so	__assert
libroblox.so	__assert2
libroblox.so	atan
libroblox.so	atan2
libroblox.so	atan2f
libroblox.so	atanf
libroblox.so	atof
libroblox.so	atoi
libroblox.so	atol
libroblox.so	atoll
libroblox.so	bind
libroblox.so	bsearch
libroblox.so	btowc
libroblox.so	cbrt
libroblox.so	cbrtf
libroblox.so	clearerr
libroblox.so	clock
libroblox.so	clock_gettime
libroblox.so	close
libroblox.so	closedir
libroblox.so	closelog
libroblox.so	__cmsg_nxthdr
libroblox.so	connect
libroblox.so	cos
libroblox.so	cosf
libroblox.so	cosh
libroblox.so	coshf
libroblox.so	__ctype_get_mb_cur_max
libroblox.so	__cxa_atexit
libroblox.so	__cxa_finalize
libroblox.so	__cxa_thread_atexit_impl
libroblox.so	daylight
libroblox.so	difftime
libroblox.so	dladdr
libroblox.so	dlclose
libroblox.so	dlerror
libroblox.so	dl_iterate_phdr
libroblox.so	dlopen
libroblox.so	dlsym
libroblox.so	eglChooseConfig
libroblox.so	eglCreateContext
libroblox.so	eglCreatePbufferSurface
libroblox.so	eglCreateWindowSurface
libroblox.so	eglDestroyContext
libroblox.so	eglDestroySurface
libroblox.so	eglGetConfigAttrib
libroblox.so	eglGetCurrentContext
libroblox.so	eglGetDisplay
libroblox.so	eglGetError
libroblox.so	eglGetProcAddress
libroblox.so	eglInitialize
libroblox.so	eglMakeCurrent
libroblox.so	eglQuerySurface
libroblox.so	eglSwapBuffers
libroblox.so	eglSwapInterval
libroblox.so	eglTerminate
libroblox.so	environ
libroblox.so	epoll_create
libroblox.so	epoll_create1
libroblox.so	epoll_ctl
libroblox.so	epoll_wait
libroblox.so	erfcf
libroblox.so	erff
libroblox.so	__errno
libroblox.so	eventfd
libroblox.so	execv
libroblox.so	execve
libroblox.so	_exit
libroblox.so	exit
libroblox.so	_Exit
libroblox.so	exp
libroblox.so	exp2
libroblox.so	exp2f
libroblox.so	expf
libroblox.so	expm1
libroblox.so	fchmod
libroblox.so	fchown
libroblox.so	fclose
libroblox.so	fcntl
libroblox.so	__FD_CLR_chk
libroblox.so	__FD_ISSET_chk
libroblox.so	fdopen
libroblox.so	__FD_SET_chk
libroblox.so	feof
libroblox.so	ferror
libroblox.so	fflush
libroblox.so	fgets
libroblox.so	fileno
libroblox.so	finitef
libroblox.so	fmal
libroblox.so	fmod
libroblox.so	fmodf
libroblox.so	fopen
libroblox.so	fork
libroblox.so	fprintf
libroblox.so	fputc
libroblox.so	fputs
libroblox.so	fputwc
libroblox.so	fread
libroblox.so	__fread_chk
libroblox.so	freeaddrinfo
libroblox.so	freelocale
libroblox.so	frexp
libroblox.so	frexpf
libroblox.so	fscanf
libroblox.so	fseek
libroblox.so	fseeko
libroblox.so	fstat
libroblox.so	fsync
libroblox.so	ftell
libroblox.so	ftello
libroblox.so	ftruncate
libroblox.so	fwrite
libroblox.so	__fwrite_chk
libroblox.so	gai_strerror
libroblox.so	__gcov_dump
libroblox.so	__gcov_flush
libroblox.so	getaddrinfo
libroblox.so	getauxval
libroblox.so	getc
libroblox.so	getcwd
libroblox.so	getentropy
libroblox.so	getenv
libroblox.so	geteuid
libroblox.so	getgid
libroblox.so	gethostbyname
libroblox.so	gethostname
libroblox.so	getnameinfo
libroblox.so	getopt_long
libroblox.so	getpagesize
libroblox.so	getpeername
libroblox.so	getpid
libroblox.so	getppid
libroblox.so	getpriority
libroblox.so	getpwuid_r
libroblox.so	getsockname
libroblox.so	getsockopt
libroblox.so	gettid
libroblox.so	gettimeofday
libroblox.so	getuid
libroblox.so	getwc
libroblox.so	glActiveTexture
libroblox.so	glAttachShader
libroblox.so	glBindAttribLocation
libroblox.so	glBindBuffer
libroblox.so	glBindFramebuffer
libroblox.so	glBindRenderbuffer
libroblox.so	glBindTexture
libroblox.so	glBlendFunc
libroblox.so	glBlendFuncSeparate
libroblox.so	glBufferData
libroblox.so	glBufferSubData
libroblox.so	glCheckFramebufferStatus
libroblox.so	glClear
libroblox.so	glClearColor
libroblox.so	glClearDepthf
libroblox.so	glClearStencil
libroblox.so	glColorMask
libroblox.so	glCompileShader
libroblox.so	glCompressedTexImage2D
libroblox.so	glCompressedTexSubImage2D
libroblox.so	glCopyTexSubImage2D
libroblox.so	glCreateProgram
libroblox.so	glCreateShader
libroblox.so	glCullFace
libroblox.so	glDeleteBuffers
libroblox.so	glDeleteFramebuffers
libroblox.so	glDeleteProgram
libroblox.so	glDeleteRenderbuffers
libroblox.so	glDeleteShader
libroblox.so	glDeleteTextures
libroblox.so	glDepthFunc
libroblox.so	glDepthMask
libroblox.so	glDisable
libroblox.so	glDisableVertexAttribArray
libroblox.so	glDrawArrays
libroblox.so	glDrawElements
libroblox.so	glEnable
libroblox.so	glEnableVertexAttribArray
libroblox.so	glFramebufferRenderbuffer
libroblox.so	glFramebufferTexture2D
libroblox.so	glGenBuffers
libroblox.so	glGenerateMipmap
libroblox.so	glGenFramebuffers
libroblox.so	glGenRenderbuffers
libroblox.so	glGenTextures
libroblox.so	glGetActiveUniform
libroblox.so	glGetError
libroblox.so	glGetIntegerv
libroblox.so	glGetProgramInfoLog
libroblox.so	glGetProgramiv
libroblox.so	glGetShaderInfoLog
libroblox.so	glGetShaderiv
libroblox.so	glGetString
libroblox.so	glGetUniformLocation
libroblox.so	glLinkProgram
libroblox.so	glPixelStorei
libroblox.so	glPolygonOffset
libroblox.so	glReadPixels
libroblox.so	glReleaseShaderCompiler
libroblox.so	glRenderbufferStorage
libroblox.so	glScissor
libroblox.so	glShaderSource
libroblox.so	glStencilFunc
libroblox.so	glStencilMask
libroblox.so	glStencilOp
libroblox.so	glTexImage2D
libroblox.so	glTexParameterf
libroblox.so	glTexParameterfv
libroblox.so	glTexParameteri
libroblox.so	glTexSubImage2D
libroblox.so	glUniform1i
libroblox.so	glUseProgram
libroblox.so	glVertexAttribPointer
libroblox.so	glViewport
libroblox.so	gmtime
libroblox.so	gmtime_r
libroblox.so	__gnu_strerror_r
libroblox.so	hypotf
libroblox.so	if_indextoname
libroblox.so	if_nametoindex
libroblox.so	ilogb
libroblox.so	in6addr_any
libroblox.so	in6addr_loopback
libroblox.so	inet_ntop
libroblox.so	inet_pton
libroblox.so	ioctl
libroblox.so	isspace
libroblox.so	iswalpha_l
libroblox.so	iswblank_l
libroblox.so	iswcntrl_l
libroblox.so	iswdigit_l
libroblox.so	iswlower_l
libroblox.so	iswprint_l
libroblox.so	iswpunct_l
libroblox.so	iswspace_l
libroblox.so	iswupper_l
libroblox.so	iswxdigit_l
libroblox.so	ldexp
libroblox.so	ldexpf
libroblox.so	ldiv
libroblox.so	listen
libroblox.so	llround
libroblox.so	llroundf
libroblox.so	localeconv
libroblox.so	localtime
libroblox.so	localtime_r
libroblox.so	log
libroblox.so	log10
libroblox.so	log10f
libroblox.so	log2
libroblox.so	log2f
libroblox.so	logf
libroblox.so	longjmp
libroblox.so	lround
libroblox.so	lroundf
libroblox.so	lseek
libroblox.so	lstat
libroblox.so	madvise
libroblox.so	mallinfo
libroblox.so	mbrlen
libroblox.so	mbrtowc
